State,County,Life_Expectancy,Age-Adjusted_Mortality,Child_Mortality_Rate,Infant_Mortality_Rate,%_Frequent_Physical_Distress,%_Frequent_Mental_Distress,%_Diabetic,%_Food_Insecure,%_Limited_Access_Healthy_Food,Drug_Overdose_Mortality_Rate,MV_Mortality_Rate,%_Insufficient_Sleep,%_Uninsured_adults,%_Uninsured_children,Other_PCP_Rate,%_Disconnected_Youth,Household_Median_Income,Homicide_Rate,Firearm_Fatalities_Rate,%_Homeowners,%_Severe_Housing_Cost_Burden,Population,%_<_18,%_65_and_over,%_Not_Proficient_in_English,%_Female,%_Rural
Kentucky,McCracken,76.397954495,450.3,69.690053487,7.0009460738,13.635745256,13.072418492,12.1,15.7,8.835927329,15.340168231,17.916957089,36.876407237,6.7027937076,3.1622708376,293.64533,7.616928690116052,48994.0,4.2,11.0,66.977537468,14.268449279,65385,22.307868777,19.351533226,0.4191196856,51.996635314,27.8242965
Kentucky,McCreary,71.056951074,676.8,122.62020006,6.728041663809139,21.105387076,18.273774849,14.7,22.4,1.4921454005,20.812048284,26.38733408,43.111127101,9.5127364972,3.4955981357,125.96622,19.641170916,28024.0,6.4841075137199935,14.7,70.799115603,23.865666309,17465,21.740624105,15.694245634,0.6008532116,45.548239336,100.0
Kentucky,McLean,74.285384034,490.7,60.97914683000903,6.728041663809139,13.672700391,13.396274138,16.5,13.0,0.2139076052,32.96601084955642,16.93573684950248,36.394578497,7.6693968727,4.2027729636,21.73677,7.616928690116052,44574.0,6.4841075137199935,15.72222432856677,80.083638265,8.5205479452,9201,23.323551788,19.237039452,0.0,50.64666884,100.0
Kentucky,Madison,76.220699747,438.9,45.463662499,5.0172018349,14.293800659,13.482961279,11.9,15.6,10.830174911,36.48588778,14.086791013,38.503342518,6.55413797,2.9913868688,73.44397,3.4115760315,50783.0,4.6,12.7,58.984138516,14.501765459,91226,20.872339026,13.423804617,0.4180230393,51.385569903,38.517294611
Kentucky,Magoffin,72.865373661,606.9,60.97914683000903,6.728041663809139,16.854605302,15.927951156,13.0,23.9,0.9006344389,32.96601084955642,31.059345535,45.276707312,9.5238095238,4.1752224504,111.66055,7.616928690116052,28077.0,6.4841075137199935,21.9,68.716630413,15.793135436,12538,22.683043548,16.525761684,0.0,50.087733291,100.0
Kentucky,Marion,75.591853202,447.8,63.384745405,6.728041663809139,14.897634921,14.020994869,12.8,14.3,0.815789726,18.976968861,28.242655099,37.661198396,6.9424460432,3.2908268202,87.65146,7.616928690116052,46125.0,6.4841075137199935,12.2,73.862864902,11.599321842,19395,24.258829595,16.385666409,0.5990327545,50.404743491,71.513622603
Kentucky,Marshall,74.931104431,494.7,69.962686567,6.728041663809139,12.417061281,12.403349161,12.0,11.5,1.3560750558,18.11439775,28.825036603,30.741217196,6.4897413024,3.6652322303,54.17118,7.616928690116052,50786.0,6.4841075137199935,16.7,78.859495311,8.6345222019,31382,20.852718119,21.51870499,0.0,50.994200497,85.859196133
Kentucky,Martin,72.366805207,660.0,60.97914683000903,6.728041663809139,17.577402354,15.738927128,12.1,20.8,0.0240790354,50.334162915,27.765244855,42.782352027,8.4306915062,3.9024390244,52.392599999999995,7.616928690116052,30177.0,6.4841075137199935,15.72222432856677,72.150139018,14.278310443,11452,19.821865176,15.909884736,0.155749762,45.144952847,100.0
Kentucky,Mason,73.452146747,520.7,60.97914683000903,6.728041663809139,14.386942151,14.011763431,12.9,16.2,7.2412507862,52.464877679,13.21527686,37.618419357,6.7214264249,3.3163882837,145.56888,7.616928690116052,45608.0,6.4841075137199935,15.72222432856677,67.849191035,8.6478738653,17174,23.401653663,17.957377431,0.5588673621,51.799231396,55.397369926
Kentucky,Meade,76.040534775,454.2,41.206218393,6.728041663809139,13.426568117,13.101804781,13.0,13.0,7.7751645236,28.502208921,20.858993206,39.010258844,6.1424365942,3.2762691854,35.51893,7.616928690116052,58873.0,5.5,16.8,71.599443672,9.838287983,28154,22.6894935,13.916317397,0.2116127116,49.637706898,85.899587441
Kentucky,Menifee,71.608391572,616.9,60.97914683000903,6.728041663809139,15.173614014,14.405741153,16.7,16.5,0.744382728,32.96601084955642,36.090496921,40.156726278,10.229591837,4.9205147615,201.39427,7.616928690116052,36595.0,6.4841075137199935,15.72222432856677,82.183681514,6.5929391748,6455,19.008520527,20.185902401,0.0,48.96979086,100.0
Kentucky,Mercer,74.974847961,471.5,68.623310811,6.728041663809139,13.775821329,13.35312952,14.1,13.9,9.4254598179,26.395466191,24.06159769,37.948924634,7.2166574651,4.0408163265,46.46624,7.616928690116052,47611.0,6.4841075137199935,17.7,71.787160208,11.919653596,21521,21.820547372,18.646903025,0.6170075136,50.880535291,59.143968872
Kentucky,Metcalfe,73.323221973,578.5,60.97914683000903,6.728041663809139,17.212781434,15.785892691,16.1,14.5,0.5340190966,32.96601084955642,28.551442562,37.901571172,8.2915874935,4.4099118018,39.57653,7.616928690116052,33139.0,6.4841075137199935,22.0,76.269035533,8.1382689167,10107,24.17136638,18.244780845,0.0855523473,50.440288909,100.0
Kentucky,Monroe,72.146399668,594.0,60.97914683000903,6.728041663809139,16.273470736,15.221905055,16.5,15.4,1.4031863576,32.96601084955642,25.314094621,39.197389157,10.205412455,5.4076198279,56.29046,7.616928690116052,32518.0,6.4841075137199935,15.72222432856677,72.577696527,9.8422238918,10659,22.666291397,18.679050568,0.5303181909,50.06098133,100.0
Kentucky,Montgomery,73.923441957,531.4,90.371653425,10.313216196,15.143843372,14.6563771,13.7,17.1,5.0584828008,40.812896875,16.173041106,37.877692766,7.4606310999,3.8313038313,132.48353,7.616928690116052,43890.0,6.4841075137199935,9.4,66.935793925,10.138202361,27928,23.710971068,15.676024062,0.5901995806,50.956029791,59.111664591
Kentucky,Morgan,74.883477024,457.2,60.97914683000903,6.728041663809139,16.657031505,15.280756759,14.9,17.4,8.5195057777,32.96601084955642,12.758492371,43.486005731,9.3211896969,4.525605399,68.24386,14.954954955,34121.0,6.4841075137199935,19.6,74.579704274,10.501776199,13188,18.721565059,15.961480133,0.0237041719,43.516833485,100.0
Kentucky,Muhlenberg,75.35288458,492.2,96.726766231,6.728041663809139,15.098076841,13.891491886,12.0,15.3,2.2556655314,13.974437529,16.982916104,37.490119928,7.3909830007,3.6793299432,87.61682,11.897590361,40338.0,6.4841075137199935,19.3,77.829362299,7.9752367079,30816,20.684060228,18.811656282,0.0912593794,48.896677051,68.433918537
Kentucky,Nelson,76.012185147,434.3,51.864880711,5.9701492537,12.624682165,12.715440736,12.0,12.4,4.0362650457,27.87456446,19.428607829,41.115384023,5.8397839784,3.0836236934,85.45136,9.558160505,58960.0,4.8,16.8,78.382590626,8.692289386,45640,23.878177038,15.164329535,0.39909728,50.635407537,56.944540369
Kentucky,Nicholas,72.947900537,572.9,60.97914683000903,6.728041663809139,15.689512027,14.815527503,14.1,15.9,0.1889929813,32.96601084955642,40.407305641,38.756159089,7.9067531843,4.0492957746,84.15147,7.616928690116052,40264.0,6.4841075137199935,15.72222432856677,69.601449275,8.7256027555,7130,23.870967742,16.605890603,0.3177485247,50.659186536,100.0
Kentucky,Ohio,74.714888328,508.5,46.616095266,6.728041663809139,14.817449785,13.921499246,15.3,14.8,8.3503013971,16.488952402,22.495989202,38.718316262,7.3683465459,3.0690112807,78.57084,24.307417337,43142.0,6.4841075137199935,10.8,76.631695196,10.66914067,24182,24.303200728,17.558514598,1.0592752792,50.086841452,73.487962419
Kentucky,Oldham,79.560573838,284.7,32.885885976,5.8203991131,10.148538323,10.394019338,9.9,8.0,7.181283301,18.288036576,8.9936549764,35.579520976,3.9742390048,2.6743075454,55.71031,5.2116402116,97960.0,6.4841075137199935,7.1,85.174688493,7.1339610422,66415,25.434013401,12.65979071,0.3727274207,47.049612286,20.327939519
Kentucky,Owen,75.472072047,400.2,60.97914683000903,6.728041663809139,13.799597173,13.223587189,15.3,12.9,4.2561024761,40.451815664,37.300011989,37.990696838,6.7487531172,3.9790996785,27.86809,7.616928690116052,48362.0,6.4841075137199935,15.72222432856677,73.427991886,11.406123002,10765,22.155132373,17.993497445,0.2850683181,50.30190432,100.0
Kentucky,Owsley,67.836452023,929.5,60.97914683000903,6.728041663809139,17.674437621,16.30344957,13.4,21.7,0.501065487,32.96601084955642,43.625938737,39.803782196,8.3584337349,3.4205231388,135.28749000000002,7.616928690116052,25344.0,6.4841075137199935,15.72222432856677,73.820754717,15.867875648,4435,21.66854566,19.368658399,0.0,50.777903044,100.0
Kentucky,Pendleton,75.197462934,469.0,60.97914683000903,6.728041663809139,12.524756317,12.350559172,12.3,12.1,0.2386584225,50.52708941,19.625929778,36.497326154,6.6474309178,3.9124087591,34.31003,7.616928690116052,52861.0,6.4841075137199935,15.2,75.725744843,10.415825595,14573,22.589720716,15.713991628,0.1966210312,49.008440266,100.0
Kentucky,Perry,69.030575878,813.7,49.767750498,6.728041663809139,16.391711611,15.597884255,15.5,19.3,1.1948476691,33.144695007,31.948881789,40.856104925,6.7180951224,3.0386740331,320.11449,7.616928690116052,34105.0,9.8,23.3,73.543535381,11.799617745,26553,22.822279968,16.412458103,0.0664529747,50.905735698,74.073558094
Kentucky,Pike,73.100395349,603.5,66.720304559,9.4339622642,17.233208764,15.475496199,17.8,18.7,0.7780155764,28.141036252,28.393088573,41.439827313,8.3995584989,4.01340399,193.60427,10.474576271,34076.0,4.6,16.6,72.923838626,13.608353304,58883,20.649423433,18.164835351,0.1170516749,51.05718119,87.798351378
Kentucky,Powell,69.771339618,724.4,60.97914683000903,6.728041663809139,15.483020355,14.544039532,15.5,17.3,1.3708086821,40.59430056,39.074621034,39.070859857,7.8803605572,3.3399470899,80.81461,7.616928690116052,35817.0,6.4841075137199935,22.6,68.634686347,10.647227745,12374,24.179731695,15.467916599,0.15585765,50.323258445,67.105367478
Kentucky,Pulaski,73.872648253,529.7,53.88773967,6.3829787234,15.699763901,14.092876183,12.6,15.9,7.8515089766,19.772409164,18.113956916,40.504155794,7.2546040884,3.3016921172,97.75171,13.724820758,36295.0,3.8,20.6,69.166989539,16.904703275,64449,22.422380487,18.589892783,0.3899767673,51.125696287,53.947639662
Kentucky,Robertson,72.87138,610.7,60.97914683000903,6.728041663809139,14.796681603,14.162675445,14.7,15.6,35.179231596,32.96601084955642,16.93573684950248,37.215818865,6.9935691318,3.4090909091,0.0,7.616928690116052,43227.0,6.4841075137199935,15.72222432856677,76.439232409,12.128146453,2134,21.227741331,21.555763824,0.0,49.250234302,100.0
Kentucky,Rockcastle,74.391668265,496.0,115.33242877,6.728041663809139,15.429154734,14.549704443,14.0,15.4,0.9461373782,31.689443454,22.865079096,38.008996431,7.4324997509,3.4381663113,95.81986,7.616928690116052,36756.0,6.4841075137199935,19.0,75.931013431,12.26904376,16698,21.733141694,17.780572524,0.0,51.203736974,83.718339587
Kentucky,Rowan,74.239729883,530.5,53.780789502,6.728041663809139,16.007550555,15.423152253,10.7,17.0,4.0247448331,26.077408729,21.547725219,38.431110615,7.0222222222,3.2326669502,220.25533,7.616928690116052,41050.0,6.4841075137199935,16.7,59.528151356,15.032759039,24517,18.962352653,13.631357833,1.2933466429,51.421462659,68.790982728
Kentucky,Russell,73.844149373,549.0,60.97914683000903,6.728041663809139,16.652356781,14.861788845,13.9,17.1,0.4155742922,30.098384093,33.120072379,40.236193567,9.1246218405,4.9962898837,61.88466999999999,7.616928690116052,33575.0,6.4841075137199935,15.8,74.097723487,10.981721698,17775,22.610407876,19.926863572,1.1788055572,50.931082982,100.0
Kentucky,Scott,76.809572165,386.1,58.974217209,7.7536075813,11.74973368,11.743234609,11.3,11.2,8.6703628494,29.144575698,16.12445858,37.159195129,5.392022844,3.1418439716,60.138870000000004,7.0615796519,67234.0,6.4841075137199935,13.0,69.491525424,7.5447035449,54873,25.49705684,11.648716126,1.055003585,50.890237457,32.463485468
Kentucky,Shelby,78.945762255,320.9,50.078532244,5.8413839587,12.533868735,12.486278734,11.8,11.3,3.246238856,30.115946394,9.1995152807,37.342668334,8.2292458637,4.6115244852,84.35082,7.616928690116052,65054.0,6.4841075137199935,9.6,69.326165312,10.22297808,47421,23.320891588,15.202125641,2.6290597492,51.399169144,47.007653182
Kentucky,Simpson,75.056942661,499.6,60.97914683000903,6.728041663809139,13.963141803,13.368409511,13.7,15.6,5.7420426674,25.831688101,16.034377706,37.413169571,6.2625298329,3.3658104517,99.40357999999999,7.616928690116052,47542.0,6.4841075137199935,13.4,62.973168963,10.474732006,18108,24.19372653,16.550695825,1.2141148325,50.905677049,45.218445201
Kentucky,Spencer,76.642925802,370.0,60.97914683000903,6.728041663809139,11.800985997,11.731391049,15.5,9.7,5.67809103289986,31.092821216,19.234776476,38.438419847,5.6633048875,3.4660107335,43.226890000000004,7.616928690116052,80808.0,6.4841075137199935,15.72222432856677,83.063791554,6.6110596231,18507,23.147998055,13.584049279,0.3635937133,49.311071486,100.0
Kentucky,Taylor,75.350796426,469.2,61.88939481,6.728041663809139,15.518003842,14.80404151,14.1,17.1,8.4624819485,24.905294341,21.068575366,39.856083367,7.3349982162,3.5590277778,90.29523,7.616928690116052,41087.0,5.7,19.8,63.160616403,13.579716373,25472,22.369660804,17.411275126,0.1140588036,51.063913317,52.190763708
Kentucky,Todd,75.010736064,477.1,74.788721861,6.728041663809139,14.075461087,13.464752295,14.4,13.6,0.2189622969,32.96601084955642,29.814462308,39.041404878,9.322156381,5.7426337943,98.01518999999999,7.616928690116052,43512.0,6.4841075137199935,15.72222432856677,71.236442516,11.320310661,12243,26.83982684,16.041819815,0.8730574472,50.273625745,100.0
Kentucky,Trigg,77.050587826,433.8,60.97914683000903,6.728041663809139,13.574765244,13.052193544,14.9,13.6,5.940155476,25.61654363,21.971875999,36.066414967,7.5825266816,4.3991074275,62.30961,7.616928690116052,47963.0,6.4841075137199935,21.0,82.614510197,7.6828626557,14444,21.690667405,22.216837441,0.2591632729,50.636942675,79.356998396
Kentucky,Trimble,73.422507742,552.7,60.97914683000903,6.728041663809139,14.150557281,13.237504545,14.1,13.1,2.3582765021,32.96601084955642,22.926765361,39.201844776,6.5209125475,3.2967032967,11.68088,7.616928690116052,53024.0,6.4841075137199935,25.3,76.769358868,8.1385025155,8561,21.971732274,17.381147062,0.072859745,49.526924425,94.698603701
Kentucky,Union,74.373442903,523.3,60.97914683000903,6.728041663809139,15.808223038,14.217836539,13.8,17.8,4.618409363,26.90703619,22.920665845,42.292680074,7.7225672878,3.893637227,40.90537,17.068273092,46708.0,6.4841075137199935,21.4,67.939207527,8.3254672456,14668,18.952822471,16.293973275,0.1488939308,47.797927461,65.282867995
Kentucky,Warren,77.12608591,408.2,54.271911172,5.6267871968,13.598164723,13.115527772,10.7,15.2,5.5885230479,12.19421676,13.079057601,36.727449221,7.4311733984,3.3723734068,105.55318,2.7780635868,49966.0,4.2,11.7,58.745128437,13.40341949,128845,22.757576934,12.707516784,2.6804586198,51.018665839,31.184969066
Kentucky,Washington,75.625082442,445.3,60.97914683000903,6.728041663809139,14.002304019,13.042969584,14.1,13.1,8.0251597777,32.96601084955642,35.760689466,37.675947356,8.2512491078,5.1813471503,49.48046,7.616928690116052,49750.0,6.4841075137199935,15.72222432856677,76.569780342,7.1315012491,12126,23.321787894,17.582055088,0.6825636025,50.643245918,100.0
Kentucky,Wayne,74.484561225,513.5,109.38399539,6.728041663809139,17.711788188,15.91677278,15.1,17.1,8.141932071,21.092596499,26.972819697,40.890952081,8.5324232082,3.6593785961,82.06217000000001,7.616928690116052,34382.0,6.4841075137199935,25.3,72.812382973,11.165693043,20716,20.69414945,20.390036687,0.4523723847,50.328248697,67.731706145
Kentucky,Webster,72.540248939,575.4,123.43647136,6.728041663809139,14.846047013,13.901269601,14.3,14.8,1.0737329939,32.96601084955642,24.613935768,39.800707243,8.9678510998,4.9810844893,138.27009,7.616928690116052,42968.0,6.4841075137199935,15.1,72.777232581,8.6919289231,13018,22.899062836,17.191580888,0.7673047411,50.49930865,100.0
Kentucky,Whitley,70.177696051,766.8,64.889265059,6.1235356763,16.530385929,15.912549594,13.9,17.4,7.0229340414,38.731452706,23.10480819,40.324168169,7.4944015924,3.0416574829,226.43177,7.616928690116052,33809.0,6.4,23.4,70.420408488,13.049510101,36214,25.084221572,15.797757773,0.1914333573,50.76213619,65.156999747
Kentucky,Wolfe,71.679162193,624.3,60.97914683000903,6.728041663809139,19.375022845,17.768721068,13.2,23.2,0.869939214,32.96601084955642,29.615004936,44.048247345,8.3313150884,3.3192516596,137.6652,7.616928690116052,29326.0,6.4841075137199935,36.0,64.879074658,21.570214488,7264,23.182819383,19.176762115,0.0,50.977422907,100.0
Kentucky,Woodford,77.432299127,361.3,55.546060502,6.728041663809139,12.077308869,11.999234811,13.4,11.5,11.564111544,22.992910519,15.071590053,36.906662011,6.9672131148,3.9451964345,53.09466,7.616928690116052,64177.0,6.4841075137199935,14.7,70.495875981,11.462367843,26368,22.637287621,18.018052184,1.7250563409,52.078276699,36.15622118
Louisiana,Acadia,75.188752626,494.1,51.33160215,5.1488334674,12.924856129,13.398729594,12.8,15.3,0.6019980049,13.843630865,19.70687174,32.357657993,17.359967607,3.324507208,23.96549,12.8,39252.0,10.3,21.1,71.342888644,8.807708499,62590,26.192682537,14.757948554,1.1111685358,51.374021409,51.69896233
Louisiana,Allen,74.833265655,512.6,64.755655327,7.948105875748547,12.067803435,12.196642128,12.5,13.2,11.548553011,22.471562422056643,27.849878018,36.138614429,16.169354839,3.6342515765,74.15792,17.419354839,42846.0,12.80671008659493,10.9,75.925453153,6.4581917063,25621,22.169314234,14.784746887,1.6602172013,43.374575543,69.42244993
Louisiana,Ascension,79.171207451,318.5,57.741984501,5.8798097709,10.279015676,11.257090316,11.3,10.3,8.0983133447,16.758702162,18.956001287,37.930878104,10.827827963,2.8128621089,56.12129,8.5996171403,72154.0,6.2,14.4,80.178588482,9.154824605,122948,26.905683704,11.418648534,0.9096992386,50.488011192,13.216434268
Louisiana,Assumption,76.870019178,430.5,73.576298622,7.948105875748547,12.450433181,13.099696474,14.9,15.6,14.313555415,17.630724476,26.797454865,36.162707449,13.793851718,3.2227124496,26.63589,14.874141876,45774.0,12.80671008659493,12.3,79.161882893,9.2473928886,22526,21.916896031,17.051407263,0.7441645482,51.49604901,44.993808975
Louisiana,Avoyelles,74.199568313,526.6,86.63965548,6.6666666667,13.968786612,13.746475471,13.1,17.5,9.3407157301,15.422077922,22.823865464,37.511750718,16.000728133,3.2907126573,58.56515,18.596311475,36177.0,7.3,22.9,69.721275316,11.555004739,40980,23.88238165,16.442166911,0.4772709491,49.575402635,63.781997956
Louisiana,Beauregard,74.567491308,513.9,90.826521344,7.948105875748547,12.305989033,12.405769201,11.8,12.7,13.795462608,22.471562422056643,20.384802346,34.196473704,16.745327544,4.6758432279,29.78769,21.728145528,51422.0,6.3,15.9,76.453815562,8.1044610256,36928,24.704831023,15.50584922,0.6669396829,49.054917678,66.494642957
Louisiana,Bienville,74.538931742,538.5,73.31768171217813,7.948105875748547,13.474865657,13.549258803,15.8,19.6,12.237310608,22.471562422056643,18.449049874,36.787375043,14.574642902,3.1126029905,43.99472,10.664957567697648,30483.0,12.80671008659493,20.3847913931961,72.037671233,10.863723608,13638,22.811262648,19.958938261,0.3009259259,52.185071125,79.836967881
